Phenotype:,Hemoglobin A1c,Mean arterial pressure,Body mass index,Heart rate,Oxygen saturation,Hemoglobin total,Poor (N=223),Fair (N=969),Very good (N=79),Excellent (N=132),Cough (N=413),Diarrhea (N=85),Bristol stool scale,Diabetes (N=40),Allergies (N=124),Heart disease (N=59),Asthma (N=62),Stomach illness (N=261),Intestinal illness (N=103),Arthritis (N=43),Painkillers (N=1184),Antibiotics (N=242),Anti-diarrheal (N=60),Anti-parasitic (N=49),Anti-fungal (N=41),Vitamins (N=335),Anti-hypertensive (N=82),Reserved (N=1666),Nervous (N=950),Openness (N=1550),Cognitive impairment (N=100),Dementia (N=185),Alcohol daily frequency,Cigarette usage (N=82),Cigarette frequency,Mild anxiety (N=395),Moderate anxiety (N=123),Severe anxiety (N=59),Mild depression (N=469),Moderate depression (N=138),Severe depression (N=89),Cat (N=960),Dog (N=1384),Parakeet (N=157),No pets (N=220),Cow (N=535),Goat (N=63),Pig (N=269),Chicken (N=1664),Duck (N=636),Turkey (N=413),Sheep (N=51),Geese (N=82),Horse (N=468),Rabbit (N=176),No farm animals (N=171),Mice (N=820),Bat (N=546),Lizard (N=534),Snake (N=546),Bird (N=660),Possum (N=588),Rat (N=590),Squirrel (N=51),No wild animals (N=591),Beans,Tortillas,Rice,Bread,Milk,Yogurt,Cream/butter,Cheese,Eggs,Vegetables,Fruits,Natural juice,Chicken,Beef/pork,Ham/sausages/hotdog,Fish,Diet diversity score,Number of partners,Living with partner (N=1232),Grades 1-3 (N=920),Grades 4-6 (N=528),Grades >6 (N=129),Friend ties (same building),Friend ties (different building),Betweeness (friendship),Transitivity (friendship),Family ties (same building),Family ties (different building),Transitivity (familial),Betweeness (familial),Degree (all ties),Clustering coefficient(all ties),Betweeness(all ties),Kin percentage (to third degree),Altruism,Risk taking,Washing hands (N=1603),Distance to village center,Distance to main road,Number of churches,Altitude,Travel,Monthly expenditure,Household size,Household wealth index,TV (N=958),No electronics (N=89),Earth/Sand floor (N=594),Ceramic floor (N=151),Glass windows (N=86),Unfinished windows (N=59),Clay/mud walls (N=1256),Cement walls (N=402),Concrete roof (N=37),Sleeping rooms,Spring(protected) (N=1441),Tube well (N=91),Dug well(protected) (N=93)
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6418,0.007305313,0.987087175,1.90E-05,0.006704551,0.153014011,0.218538356,0.987181335,0.278841987,0.929398234,0.89067925,0.706226518,0.081889159,0.84025811,0.127094254,0.994582007,0.964162563,0.070426622,0.103001852,0.166262625,0.30168495,0.775158979,0.009136899,0.583385686,0.678153802,0.738719315,0.936192347,0.264977057,0.074391579,0.378285244,0.74276041,0.811605607,0.133258678,0.23876003,0.3569408,0.35584955,0.826394315,0.276508623,0.71941949,0.822089995,0.342886053,0.542835586,0.079558656,0.08317629,0.460576927,0.428595762,0.08726643,0.695411145,0.88374675,0.131315333,0.850347735,0.983319184,0.93200626,0.538643342,0.519820846,0.766752983,0.165349761,0.378853753,0.534098105,0.430892939,0.957612971,0.636642204,0.747619489,0.137914129,0.433008054,0.429271829,0.004669875,0.756642777,0.942776205,0.542640554,0.7762765,0.263993245,0.718535922,0.35287742,0.318153316,0.20824262,0.310560796,0.098851643,0.98416789,0.034008514,0.744563417,0.523811192,0.775680612,0.885558472,0.664394253,0.678926644,0.60726493,0.778692834,0.837955119,0.824391958,0.69480373,0.14695068,0.461869292,0.524030597,0.302704869,0.811861864,0.145626529,0.570658307,0.975676469,0.661559813,0.661357045,0.843135742,0.214076026,0.796488101,0.61038011,0.447198004,0.865525368,0.97442858,0.272652022,0.564415722,0.356307076,0.318411308,0.319520419,0.869366223,0.456207887,0.089051759,0.556872459,0.432765685,0.195322227,0.07116037,0.015380418,0.855238634,0.840670194,0.963372489
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__Lancefieldella|s__Lancefieldella_parvula|t__SGB969,0.348362775,0.631706034,0.000202758,0.913590233,0.192220188,0.666383838,0.831089419,0.56637609,0.142543641,0.417933884,0.480500077,0.149064676,0.676713318,0.687009826,0.803909377,0.047503737,0.587780018,0.93540284,0.354329961,0.027927779,0.580056271,0.107855421,0.046997354,0.626950106,0.834777269,0.576439196,0.7419748,0.374968901,0.487199762,0.120682421,0.701970898,0.644059705,0.152912762,0.793677316,0.540126722,0.562830351,0.307568036,0.751486712,0.002790066,0.974060366,0.157824195,0.843461139,0.454272192,0.753595185,0.259122084,0.619647063,0.329631093,0.50112595,0.398563716,0.575840838,0.205915772,0.154573321,0.563511226,0.289094517,0.285601065,0.466404128,0.656246568,0.289845332,0.509653444,0.737283774,0.404229423,0.443019412,0.63986355,0.178310973,0.800752098,0.159457042,0.84048579,0.192238856,0.399181509,0.053478573,0.99115057,0.280919744,0.546525125,0.864842126,0.363154514,0.83648953,0.073893519,0.438761954,0.499519199,0.813374998,0.856087476,0.019976671,0.796936232,0.546387791,0.810716639,0.608049302,0.102664907,0.656615867,0.901136722,0.180106631,0.703860026,0.389533434,0.874721582,0.577653953,0.046421814,0.372691864,0.943766148,0.361606976,0.540685378,0.496740888,0.37652053,0.159471135,0.098012627,0.031773159,0.617320078,0.696552267,0.035875588,0.197991847,0.955369188,0.499137905,0.706192232,0.230247418,0.809482548,0.01349619,0.573660307,0.404010858,0.478537297,0.580954896,0.702777111,0.435797089,0.167211043,0.015427575,0.533282101
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB1005,0.464583177,0.020427079,0.031515856,0.81702596,0.318246791,0.196482376,0.811834453,0.860300383,0.750220541,0.148928751,0.965303586,0.374954325,0.498668552,0.823325869,0.008114657,0.212237543,0.106877673,0.573846271,0.141230507,0.951125503,0.355348366,0.007870348,0.686361881,0.566050716,0.798852109,0.320521974,0.91968509,0.519843601,0.875718826,0.051261436,0.514210709,0.004452421,0.248505265,0.434623407,0.145888416,0.585700959,0.562107845,0.834110164,0.71762758,0.910547208,0.165039351,0.181174106,0.209501954,0.115044746,0.786218462,0.7778296,0.277180946,0.029132327,0.42958416,0.000456268,0.472613534,0.991926812,0.712154727,0.159542059,0.592277521,0.872222579,0.75523419,0.86568463,0.907406707,0.170149289,0.292327806,0.63375175,0.299984376,0.249403034,0.045492375,0.010172377,0.49657035,0.950487518,0.096532469,0.791563992,0.372749289,0.055260102,0.228026396,0.794237568,0.016926048,0.123470649,0.27406765,0.70618782,0.986233663,0.940336835,0.00742399,0.55252957,0.629995822,0.564337781,0.914146803,0.463878756,0.661117833,0.840537318,0.323411028,0.649879889,0.815833931,0.123155073,0.806765643,0.635967189,0.497686239,0.305362605,0.214184254,0.866731929,0.00069982,0.959415993,0.502269658,0.815664796,0.731435193,0.824373789,0.101036778,0.204568243,0.188054517,0.930792492,0.049987007,4.22E-06,0.101881098,0.005090569,0.000832942,0.044218328,0.21409568,0.892588914,0.004205457,0.079453139,0.391634541,0.02179071,0.771451051,0.474177099,0.464937464
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae|g__Microbacterium|s__Microbacterium_SGB47860|t__SGB47860,0.503830138,0.195756936,0.011464499,0.391416699,0.798751803,0.279428348,0.045421381,0.757551214,0.415361824,0.836051135,0.792079237,0.965470614,0.938173831,0.375745887,0.259891391,0.326928765,0.651274182,0.674731297,0.01192151,0.552905526,0.996613761,0.027261668,0.134813221,0.278757081,0.71580541,0.288841417,0.325451808,0.004994019,0.720466082,0.232280166,0.971191118,0.103828406,0.17667163,0.406028516,0.690112756,0.453143426,0.867583823,0.64819613,0.254746926,0.226509822,0.59543228,0.367582524,0.44754494,0.039331285,0.69025731,0.311072729,0.940401433,0.688156869,0.482115606,0.020963018,0.043719242,0.56961327,0.01803398,0.781546886,0.940721523,0.689120691,0.347063014,0.638655185,0.539234819,0.42737358,0.776608371,0.216094923,0.235888817,0.697285549,0.564859975,0.370429508,0.940638414,0.222762033,0.486126178,0.011866695,0.661493581,0.182421763,0.570386441,0.89740214,0.25583186,0.777523297,0.613593204,0.83087253,0.006560641,0.909385495,0.62232073,0.618283534,0.340503078,0.24759349,0.856101126,0.99692212,0.200010643,0.243277408,0.418806567,0.696157742,0.953974526,0.184957493,0.818334755,0.873958982,0.675517815,0.407663383,0.926744352,0.626996071,0.139099971,0.410895108,0.307461318,0.162382353,0.673811751,0.881208274,0.555694329,0.212486383,0.054806588,0.227776409,0.904978097,3.27E-06,0.022711727,7.09E-06,5.20E-07,0.047342835,0.490612046,0.065494891,0.025564379,0.388847069,0.246096481,0.444634649,0.867947047,0.58021487,0.78194976
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB4183,0.712796193,0.23292105,5.97E-08,0.874770123,0.897117555,0.791878626,0.201557731,0.243797912,0.519290849,0.043308215,0.981906096,0.471237106,0.342452855,0.462630965,0.242022976,0.19898614,0.848408917,0.03021492,0.120452118,0.996140733,0.32836469,0.113624988,0.549020638,0.989576032,0.571588885,0.974120722,0.597080653,0.223566063,0.384461387,0.80450838,0.991844973,0.765893615,0.137030445,0.612772158,0.375036571,0.685436312,0.885229274,0.057545952,0.916324802,0.740279534,0.217712127,0.700496418,0.482542261,0.95279052,0.267768708,0.17032669,0.938034128,0.479601076,0.02956933,0.941207405,0.663280447,0.561046425,0.796262604,0.57481171,0.640195641,0.043964374,0.416187161,0.68055053,0.679289128,0.305956862,0.180343643,0.711018258,0.208299429,0.008079864,0.0124606,0.691875865,0.074545296,0.928262609,0.305890889,0.239470675,0.697985572,0.502433108,0.117950443,0.993493465,0.706689062,0.647651916,0.024712446,0.857065093,0.159300266,0.333259793,0.355187521,0.040374526,0.167466112,0.96862847,0.737900185,0.315790941,0.37725457,0.678799492,0.60430497,0.769321991,0.900022932,0.924572631,0.509064728,0.49925918,0.575155191,0.416299828,0.915293799,0.872519073,0.0426799,0.868811062,0.965224515,0.801494358,0.869706865,0.096136038,0.487545912,0.967749931,0.818794579,0.360626081,0.392081333,0.367236472,0.524951119,0.105580864,0.496069277,0.376247644,0.398035638,0.326333228,0.997236727,0.134438117,0.55889086,0.308930039,0.244936745,0.398958994,0.158502159
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB6346,0.297525284,0.05955027,0.116544892,0.898265249,0.012359989,0.278268093,0.993876938,0.591369765,0.146388785,0.538680507,0.035507184,0.522220655,0.22871682,0.175930267,0.929739999,0.06693299,0.277607176,0.546359181,0.094548995,0.998969292,0.295824972,0.996410761,0.909976637,0.510557683,0.227983771,0.539227745,0.95348163,0.009365136,0.843382294,0.090250432,0.717982647,0.281438271,0.098493808,0.569032729,0.571912887,0.952994095,0.726958558,0.471628015,0.576307412,0.743627014,0.875291354,0.820721765,0.493808335,0.782649704,0.994564654,0.726938219,0.503425475,0.213735304,0.975167573,0.042524205,0.820803403,0.090411594,0.779503449,0.600944358,0.910624913,0.700496181,0.701536246,0.466764991,0.517665916,0.849676141,0.757347838,0.084657635,0.014660748,0.111227601,0.095077922,0.124528218,0.285190265,0.554645097,0.860350194,0.416112073,0.923377233,0.21455158,0.469356901,0.66719218,0.448685516,0.6407856,0.679784618,0.353144724,0.263149973,0.736998639,0.864767346,0.908202641,0.276456326,0.337803505,0.390505292,0.69759456,0.788730535,0.748444831,0.658001245,0.735930835,0.613744854,0.168276052,0.704835715,0.382060862,0.542791528,0.581347808,0.23993366,0.350799981,0.501477755,0.329581878,0.344103192,0.715483385,0.73384188,0.182164682,0.605223693,0.705111381,0.225843606,0.163464579,0.101084983,0.029170573,0.130079779,0.632944933,0.316234392,0.218677362,0.893153832,0.075286371,0.480528788,0.759332528,0.653230892,0.804366756,0.670996981,0.898739963,0.671948195
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_lascolaii|t__SGB1585,0.597471558,0.270364874,0.168440022,0.600066292,0.276009203,0.95714917,0.748838896,0.37037213,0.693950016,0.502185348,0.46133907,0.931209346,0.063824502,0.007442525,0.028891738,0.461485016,0.692006678,0.221516954,0.316961491,0.398652323,0.637872003,0.631520857,0.364971411,0.539585476,0.949510369,0.323742552,0.046307509,0.485091198,0.830449172,0.944635936,0.90312847,0.94698938,0.838172363,0.893266865,0.365490465,0.97244474,0.737736068,0.115250913,0.868897965,0.506538969,0.440840365,0.108055376,0.485797316,0.467857791,0.122191329,0.732540683,0.491336058,0.747151725,0.340296055,0.977765007,0.59492072,0.772818043,0.617428898,0.671948029,0.171202382,0.727035864,0.72914448,0.520213788,0.604739534,0.475922533,0.977932492,0.427860507,0.571010032,0.902856526,0.151209687,0.056743401,0.861108968,0.31910245,0.228736155,0.4281165,0.510870951,0.316731334,0.837876842,0.967124391,0.151972271,0.348580458,0.822817828,0.967503829,0.981684436,0.207904776,0.447720149,0.649614277,0.30730597,0.929697838,0.54832179,0.277873074,0.623175421,0.933233805,0.701430322,0.511338749,0.687942368,0.689709228,0.676522864,0.884733454,0.750658974,0.498508946,0.464462356,0.933234072,0.844843016,0.129616597,0.621301601,0.163656881,0.913675458,0.511188547,0.099445955,0.74999405,0.620203454,0.145740193,0.369212554,0.000243946,0.001262142,0.228208632,0.103175701,0.330111103,0.799283638,0.60035563,0.971283495,0.512549905,0.392195675,0.424273755,0.268498264,0.428579132,0.480428853
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4588|s__GGB4588_SGB6347|t__SGB6347,0.60120599,0.74735286,0.031253234,0.388957724,0.612169834,0.714639597,0.933267782,0.212722801,0.461496984,0.833973979,0.073433639,0.128573436,0.631897088,0.715247594,0.680018728,0.728276248,0.984970694,0.962342312,0.928682034,0.877352651,0.339136159,0.001781416,0.922969818,0.095985862,0.752209283,0.880286786,0.445081763,0.27562362,0.8258005,0.533672895,0.411691531,0.302469092,0.684214772,0.536273155,0.446224271,0.988217688,0.912008521,0.546427557,0.823734797,0.498713916,0.145289394,0.988105482,0.993842168,0.884454747,0.499680212,0.381932586,0.562957996,0.926622506,0.834294236,0.940930059,0.98627476,0.984592526,0.810365366,0.944588063,0.413923341,0.962613857,0.186600154,0.354121585,0.681937076,0.596452451,0.413125213,0.268049258,0.645289132,0.478564132,0.822352831,0.973839972,0.724740776,0.287322226,0.445787488,0.919747418,0.834894019,0.205442405,0.152454512,0.885272421,0.866015827,0.977576741,0.353658149,0.426451836,0.334722146,0.990780528,0.378883477,0.539061501,0.105838863,0.990717198,0.226030131,0.762344246,0.935082757,0.516764711,0.996665744,0.078150669,0.803593828,0.415033997,0.362008659,0.982302957,0.053145766,0.072069174,0.723126577,0.330866968,0.853308841,0.260733002,0.342894307,0.703911013,0.585292584,0.414640231,0.383547125,0.931670706,0.520260915,0.154945972,0.599150369,0.027956896,0.137740047,0.190594529,0.770822595,0.281468788,0.463290762,0.981417811,0.882150475,0.868035777,0.450376703,0.059719396,0.648926152,0.291826109,0.737102018
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae|g__Parasutterella|s__Parasutterella_excrementihominis|t__SGB9262,0.59990406,0.07580702,0.588167238,0.256402476,0.483651955,0.495708226,0.037687206,0.783455453,0.775151009,0.460887041,0.346211178,0.875706221,0.537597328,0.960498523,0.003269734,0.136398723,0.683160006,0.139213027,0.72706662,0.619721066,0.955737775,0.630793188,0.155878563,0.034130068,0.554483005,0.602842022,0.638982958,0.982589571,0.29177735,0.016655684,0.593707407,0.358075158,0.344189553,0.511024895,0.760757021,0.746284647,0.144462646,0.501479873,0.437184809,0.667113246,0.930299149,0.41751881,0.777049612,0.024119469,0.608469233,0.387937156,0.287450442,0.552542289,0.160981469,0.079828321,0.300803475,0.003339714,0.317855708,0.759878418,0.372642881,0.266015429,0.064852237,0.259803464,0.263363447,0.295218925,0.001111597,0.18669478,0.428915182,0.042586464,0.000475674,0.015816118,0.01655107,0.84357964,0.374881157,0.280186283,0.006227651,0.120546527,0.041203152,0.581475681,0.000136565,0.001484816,0.005097395,0.06620355,0.078980558,0.140365457,0.194119637,0.085689597,0.808232264,0.067475534,0.694934267,0.520033736,0.464994329,0.960525403,0.751371242,0.149853549,0.827293269,0.617314634,0.898831002,0.774854712,0.827597903,0.130294884,0.67378049,0.284830906,0.27741355,0.459306164,0.450616327,0.109212481,0.648299893,0.779042753,0.581695756,0.518291813,0.169209531,0.024241453,0.015872149,6.27E-09,0.001293335,0.179051418,0.000284361,0.014586677,0.03252631,0.709372209,0.014894104,0.028154897,0.492838351,0.166693391,0.303994614,0.340520122,0.629291509
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_finegoldii|t__SGB1862,0.206935238,0.566451265,0.01242152,0.808069179,0.025645849,0.787216175,0.853366149,0.942668493,0.124377397,0.952048824,0.357226695,0.571823701,0.98467663,0.518098382,0.003801793,0.358456517,0.72797336,0.485460909,0.186788322,0.593479628,0.922694017,0.940486679,0.973133995,0.758519157,0.849720104,0.600491003,0.066441912,0.760928656,0.034416589,0.047536859,0.73721775,0.004290571,0.451049561,0.941666003,0.624896449,0.594321337,0.521114929,0.114742961,0.956857555,0.585722577,0.405638349,0.077955979,0.757514459,0.063578301,0.794652499,0.692120027,0.981211985,0.287787095,0.555865212,0.221053975,0.821640304,0.370514139,0.924853228,0.922882314,0.64812649,0.195344528,0.743673767,0.669309307,0.910918216,0.489631363,0.018948218,0.521087717,0.919227693,0.098638506,0.092703658,0.004593021,0.60362492,0.45420168,0.616904935,0.71347895,0.00408924,0.992938081,0.050755533,0.914517658,0.003692569,0.011575835,0.00283292,0.259765863,0.16835676,0.43469515,0.556211593,0.483920408,0.253186797,0.460882694,0.487494928,0.96066162,0.047954162,0.536120014,0.666610408,0.018083522,0.641931427,0.459086235,0.693789141,0.964749319,0.996205069,0.273426035,0.87526181,0.228525171,0.029276888,0.358468276,0.869280847,0.593150518,0.468008464,0.71356342,0.081146744,0.466683953,0.253101487,0.010600148,0.012542473,7.95E-10,7.93E-05,0.031860059,0.002176762,0.000382296,0.062868103,0.541338552,0.122183604,0.094088765,0.054699722,0.002725892,0.231649354,0.241840409,0.04473448
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__GGB4652|s__GGB4652_SGB6439|t__SGB6439,0.333016593,0.285418839,0.000459686,0.482132096,0.995862142,0.967479661,0.769402851,0.988253248,0.106057218,0.631095138,0.976688818,0.182508385,0.682395268,0.093321323,0.601157305,0.2891502,0.772862899,0.095314052,0.063050142,0.456009749,0.373705753,0.004197411,0.567629796,0.663266727,0.642780852,0.428093814,0.198097909,0.093008823,0.889507759,0.69066744,0.662399538,0.476162488,0.021861706,0.164093319,0.084476302,0.154123142,0.838318113,0.268594854,0.465247589,0.647657596,0.331659851,0.175303317,0.291994862,0.114868897,0.307843852,0.114220801,0.772631187,0.601824823,0.680132396,0.98192585,0.939350284,0.303496464,0.17371404,0.143416674,0.08529458,0.742518714,0.619889771,0.302570753,0.885165544,0.347268788,0.861482976,0.937253294,0.615907398,0.490999754,0.232653616,0.958390864,0.859177996,0.12024107,0.251783463,0.888849871,0.253261281,0.496346714,0.990197411,0.103570483,0.044591619,0.431593716,0.583850445,0.208244613,0.054110073,0.769478153,0.108618574,0.988289541,0.387990454,0.611753432,0.261797078,0.446815577,0.507459397,0.145710907,0.587182207,0.821232199,0.812668725,0.794145028,0.394518317,0.865122144,0.850770561,0.259409519,0.180357652,0.728070629,0.94659475,0.213578846,0.843097882,0.184390163,0.45898192,0.575804172,0.361464204,0.595764169,0.984147677,0.637915684,0.336863759,0.045599948,0.386913773,0.111818303,0.564743702,0.007223998,0.028249552,0.214216131,0.628961787,0.163782656,0.13820406,0.253270261,0.576555662,0.982498733,0.291371567
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6510,0.272825832,0.376134567,4.25E-07,0.457384707,0.767565278,0.970618023,0.550016786,0.410498737,0.469636717,0.590505172,0.979597334,0.133392088,0.401979544,0.979915778,0.798136801,0.990032528,0.728592399,0.197451597,0.508210776,0.417491257,0.136424228,0.235581191,0.376947629,0.90179691,0.828937913,0.307547908,0.878828503,0.320269881,0.674268391,0.870086745,0.788573816,0.282299705,0.109061263,0.797012985,0.278634308,0.423259977,0.907057739,0.942972757,0.923144308,0.951354004,0.241755623,0.812925504,0.424570988,0.478404635,0.983941644,0.227356464,0.561818112,0.197177589,0.460399929,0.269926431,0.640715307,0.33112002,0.723969768,0.890850403,0.946600478,0.587398415,0.713731433,0.970175476,0.839406595,0.601426749,0.954276949,0.419509439,0.155070914,0.711148394,0.336334291,0.233006866,0.074734882,0.227920111,0.975795347,0.929964632,0.227243882,0.013814452,0.563836416,0.027099547,0.277478203,0.933122411,0.204842448,0.927655833,0.448216027,0.837048644,0.750056275,0.519598369,0.876924571,0.156922343,0.101039343,0.739187919,0.213246563,0.174990567,0.768926246,0.444384307,0.227039753,0.840549046,0.717413311,0.950267361,0.329375875,0.48374089,0.952742413,0.690010019,0.565577357,0.480336368,0.295699703,0.358570694,0.329180264,0.722289664,0.2980237,0.769497587,0.765878076,0.715326683,0.178181954,0.844141131,0.725186458,0.855067953,0.61725492,0.458918357,0.995086826,0.253550612,0.09690741,0.097031893,0.79243332,0.606870976,0.362961707,0.462130994,0.191991694
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_bacterium|t__SGB6249,0.162774331,0.501384307,0.001332629,0.579289922,0.003670667,0.845568003,0.581464137,0.468591745,0.170007288,0.157987634,0.700886038,0.068362255,0.204742884,0.230654036,0.502308822,0.383780272,0.047946463,0.244995029,0.309050926,0.672441742,0.326643271,0.04875334,0.700004759,0.998268323,0.902936033,0.580769111,0.384047642,0.330031214,0.063968006,0.953775129,0.690327486,0.965220942,0.780694364,0.432036463,0.383129061,0.978117039,0.968648066,0.836672717,0.840921111,0.323082193,0.698681787,0.510433187,0.733183716,0.657763135,0.876865468,0.996497019,0.9486928,0.589397719,0.779457656,0.98553099,0.801665135,0.312052492,0.066858472,0.471029335,0.914664318,0.281881046,0.547664426,0.994154521,0.989364807,0.700304534,0.544528083,0.801889045,0.265005038,0.774655812,0.11701076,0.78925323,0.499748579,0.937844972,0.018177289,0.181298822,0.942113017,0.343339057,0.00400767,0.30980688,0.887718698,0.505346208,0.224830695,0.494652565,0.100681711,0.642993994,0.4367553,0.268836828,0.60613109,0.874297343,0.970659483,0.906895356,0.409850502,0.245762351,0.497970297,0.89111328,0.126887184,0.095460708,0.611081022,0.388936526,0.38322209,0.923292716,0.509094999,0.334018228,0.745931546,0.747061913,0.341935939,0.551558568,0.869754171,0.905277691,0.091325031,0.67091779,0.613138644,0.147048141,0.525333384,0.077217645,0.210672912,0.436798957,0.923539453,0.950895352,0.299380184,0.429304629,0.194166696,0.242538712,0.654326414,0.155354722,0.889472281,0.773880929,0.659575949
k__Bacteria|p__Candidatus_Melainabacteria|c__Candidatus_Melainabacteria_unclassified|o__Candidatus_Gastranaerophilales|f__Candidatus_Gastranaerophilales_unclassified|g__Candidatus_Gastranaerophilales_unclassified|s__Candidatus_Gastranaerophilales_bacterium|t__SGB8595,0.104146341,0.983739199,0.006852242,0.45050391,0.879575282,0.515316085,0.710397993,0.806529694,0.074210656,0.419114705,0.970118962,0.169212184,0.054579359,0.895532124,0.895657392,0.466702473,0.759788341,0.238414477,0.942183578,0.353686599,0.320985589,0.449941456,0.215128723,0.968214341,0.093516997,0.44234008,0.174740198,0.5198551,0.320057578,0.492568874,0.638014757,0.505464462,0.846372728,0.049570462,0.22294452,0.944243552,0.780869447,0.250729095,0.099368605,0.151838206,0.093037959,0.565139559,0.978420572,0.518260495,0.880014844,0.745480557,0.142166751,0.294942167,0.537228431,0.627491277,0.731428871,0.932828992,0.582946713,0.815110808,0.57280931,0.44275511,0.154449503,0.959368215,0.240944534,0.378050122,0.70638271,0.392356238,0.454214616,0.193463835,0.912378427,0.27169576,0.749510057,0.796197413,0.195162955,0.414303158,0.855021233,0.878610833,0.397420105,0.795778508,0.227072027,0.055277864,0.585110854,0.79640862,0.568219134,0.285342991,0.580231733,0.943845591,0.88728085,0.040868234,0.478349058,0.121022264,0.101470872,0.259452905,0.089495374,0.66022981,0.250100646,0.50163888,0.53082101,0.967244314,0.29148232,0.687185233,0.761328073,0.7344414,0.335902289,0.57206442,0.752934179,0.58774078,0.912581563,0.966841229,0.865663225,0.899391473,0.262939549,0.641093091,0.209076243,0.477535793,0.75923981,0.045767186,0.721103322,0.834303622,0.424204227,0.25259046,0.975262105,0.655665406,0.436844778,0.161199033,0.114985386,0.941600266,0.99541646
