Phenotype:,Hemoglobin A1c,Mean arterial pressure,Body mass index,Heart rate,Oxygen saturation,Hemoglobin total,Poor (N=223),Fair (N=969),Very good (N=79),Excellent (N=132),Cough (N=413),Diarrhea (N=85),Bristol stool scale,Diabetes (N=40),Allergies (N=124),Heart disease (N=59),Asthma (N=62),Stomach illness (N=261),Intestinal illness (N=103),Arthritis (N=43),Painkillers (N=1184),Antibiotics (N=242),Anti-diarrheal (N=60),Anti-parasitic (N=49),Anti-fungal (N=41),Vitamins (N=335),Anti-hypertensive (N=82),Reserved (N=1666),Nervous (N=950),Openness (N=1550),Cognitive impairment (N=100),Dementia (N=185),Alcohol daily frequency,Cigarette usage (N=82),Cigarette frequency,Mild anxiety (N=395),Moderate anxiety (N=123),Severe anxiety (N=59),Mild depression (N=469),Moderate depression (N=138),Severe depression (N=89),Cat (N=960),Dog (N=1384),Parakeet (N=157),No pets (N=220),Cow (N=535),Goat (N=63),Pig (N=269),Chicken (N=1664),Duck (N=636),Turkey (N=413),Sheep (N=51),Geese (N=82),Horse (N=468),Rabbit (N=176),No farm animals (N=171),Mice (N=820),Bat (N=546),Lizard (N=534),Snake (N=546),Bird (N=660),Possum (N=588),Rat (N=590),Squirrel (N=51),No wild animals (N=591),Beans,Tortillas,Rice,Bread,Milk,Yogurt,Cream/butter,Cheese,Eggs,Vegetables,Fruits,Natural juice,Chicken,Beef/pork,Ham/sausages/hotdog,Fish,Diet diversity score,Number of partners,Living with partner (N=1232),Grades 1-3 (N=920),Grades 4-6 (N=528),Grades >6 (N=129),Friend ties (same building),Friend ties (different building),Betweeness (friendship),Transitivity (friendship),Family ties (same building),Family ties (different building),Transitivity (familial),Betweeness (familial),Degree (all ties),Clustering coefficient(all ties),Betweeness(all ties),Kin percentage (to third degree),Altruism,Risk taking,Washing hands (N=1603),Distance to village center,Distance to main road,Number of churches,Altitude,Travel,Monthly expenditure,Household size,Household wealth index,TV (N=958),No electronics (N=89),Earth/Sand floor (N=594),Ceramic floor (N=151),Glass windows (N=86),Unfinished windows (N=59),Clay/mud walls (N=1256),Cement walls (N=402),Concrete roof (N=37),Sleeping rooms,Spring(protected) (N=1441),Tube well (N=91),Dug well(protected) (N=93)
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB3277|s__GGB3277_SGB4327|t__SGB4327_group,-0.016675026,0.005958862,0.075565435,0.002610662,0.016891848,-0.057349507,0.132358503,0.095318939,0.202923821,0.534542605,0.168666946,-0.600297225,0.081505167,-0.028715437,-0.949505854,0.049828702,0.231166258,-0.2098189,-0.066641596,-0.601396921,-0.198233595,0.578068533,0.007085155,0.691800983,0.3623755,0.305631194,-0.497548502,0.003285098,-0.01078666,-0.144931612,-0.466146856,-0.221489713,-0.020565015,1.543466548,0.081261024,-0.119035943,-0.272682035,-0.063593561,-0.145439221,0.185361868,-0.633639975,-0.077670775,0.073297247,-1.096326217,-0.496288496,-0.053361009,-0.319164535,0.275345942,0.110553175,-0.271912444,0.050736056,-0.840483726,-0.091786573,0.045676325,-0.297248202,-0.065013085,0.395547246,0.338536843,-0.053047713,-0.325100654,0.452027957,0.031824517,0.105391077,-0.063038816,-0.331742637,0.62156966,-0.410219417,0.480603643,0.383272411,0.328111717,-1.253417959,1.089571765,0.532190815,0.732932125,-0.247966956,0.153086649,0.029463934,0.709351296,-0.035306565,0.109023041,-0.053031521,0.082969813,0.210476547,-0.608960064,-0.042935092,-0.139828435,-0.048551024,-0.76324782,0.104306151,0.041583811,1.01847604,-0.033012859,-0.008102291,-0.184679048,0.045118634,0.004567717,-0.633616933,0.09013412,-1.563519387,-0.000151109,-0.009583383,-0.002119377,-0.597991777,0.016254176,-0.112326995,-8.36E-05,-0.069918385,3.35E-05,0.192675033,-0.053718455,0.073735199,-0.027342354,0.187252401,-0.183706416,-0.853210073,-1.142856767,0.125700375,-0.007997299,-0.011341024,0.030293162,-0.059723412,-0.131814186,0.757509224
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9712|s__GGB9712_SGB15244|t__SGB15244,-0.192659733,-0.017858482,-0.102018621,-0.009128932,-0.057818961,-0.054465514,-0.243105577,-0.098127541,0.050548433,0.397463076,-0.058172385,0.676268417,-0.109724065,-0.119738124,-0.471255262,-0.057875826,-0.326136769,-0.597864186,-0.644946244,-0.138732604,-0.139193431,-0.373369376,-0.049504027,-0.268900329,-0.014082702,-0.028408538,-0.071146235,-0.004713953,0.022906789,0.013847878,-0.018033454,0.242399113,-0.054178093,0.283183728,0.086427235,0.005366083,-0.227272244,-1.170089862,-0.248355019,-0.055292467,-0.20122912,-0.045630228,-0.353454695,-0.768678332,0.195851088,-0.333620912,-0.139068062,-0.13037394,-0.042626786,-0.075730989,-0.225473503,-0.429700103,0.293161077,-0.182048849,0.041634325,0.136972592,-0.347136033,-0.021097945,-0.408924882,-0.158350821,-0.170817209,-0.273560319,0.060713706,-0.08584846,0.057532763,-0.104696091,0.76735482,-0.62703061,0.263676502,0.00987035,-0.7205263,-0.065268941,0.084177554,0.230721835,-0.225566259,0.169478603,-0.33953489,0.265313366,0.062351308,0.390547484,-0.154498379,-0.026203678,0.067617092,-0.303165912,-0.243093983,0.103162148,-0.034324482,-0.145261464,0.109042968,0.043800309,0.160069984,0.101080965,-0.023724678,0.309091184,0.021333022,0.009947877,0.362139686,0.025342468,0.225626227,0.000340374,0.003410979,0.05824239,0.051776116,0.001994494,0.175639049,0.000157572,-0.114742573,-1.08E-06,0.037027167,-0.104090472,-0.116532021,0.383520199,0.268663711,0.231516468,-0.862300021,0.105984867,0.173560305,-0.293810351,0.058351509,-0.007302128,-0.121325503,-0.090998289,0.445922451
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Lacrimispora|s__Lacrimispora_amygdalina|t__SGB4716,-0.085364304,0.006043945,0.039686338,-0.002194402,0.02438731,-0.000328812,-0.072888485,0.066641357,-0.018748984,-0.095691324,0.043650347,0.026854318,0.043189055,-0.210983713,0.088385255,0.394074565,-0.010404652,0.102499928,0.416522836,-0.373671312,-0.075429171,0.192089185,-0.2982124,0.216985685,0.08518281,0.040962917,-0.337279454,0.036115007,0.022578899,-0.019560084,0.016817046,-0.086989694,0.021430648,0.101554421,0.001864385,-0.043026441,0.177950698,0.143624955,-0.000586059,0.021502314,0.132118069,0.062397905,0.061841944,0.096326393,0.011741799,0.055430055,0.034051306,-0.001261018,-0.044405969,-0.116220452,0.086981405,0.009140821,-0.066868918,-0.004006432,0.09417787,0.038451923,0.044410581,0.044921793,-0.008326616,0.021618079,0.055665041,0.027405717,0.006539609,0.016236906,-0.05000849,-0.272928219,1.148883244,0.035984047,-0.02756828,-0.044497884,-0.314086078,0.12540276,0.027884554,-0.035608921,-0.12624754,-0.073865487,-0.061580107,0.071787006,0.035420904,0.20729972,-0.049098947,-0.01452583,0.054442797,0.052860133,0.038215967,0.032389139,-0.098762775,0.298031774,-0.011155928,-0.007442413,0.043384066,-0.032370369,-0.006876563,-0.102229377,-0.01386691,-0.000181399,0.153574359,0.00319733,-0.928273502,-5.10E-05,-0.002364165,-0.110623975,0.089195323,0.027028014,0.133877346,0.000993635,0.095591302,1.15E-05,-0.000345923,0.038846269,0.103785035,-0.223526148,0.000989066,-0.009771969,0.065605884,0.015285828,0.026383917,-0.023026236,0.021678125,-0.002354485,-0.016211633,0.116594529,-0.031026234
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__Prevotella|s__Prevotella_pectinovora|t__SGB1662,-0.062183737,-0.029039354,-0.07149219,-0.018821606,-0.022183556,0.044769559,-0.308437046,-0.691954,-0.384362817,0.20668793,-0.198168877,-1.980921166,-0.040439208,0.541398271,-1.59133675,-2.055521475,-0.75562134,-0.619669738,-1.374674682,0.435334766,-0.618309112,-1.297944885,0.76247458,-1.078804849,-2.218583495,-0.294002197,-0.813992338,0.068863527,-0.191420977,-0.124736156,0.291726835,1.047890828,-0.001378115,0.611752297,0.103569426,-0.673288457,-0.167454039,-1.278573926,-0.7244218,0.064096237,0.089411172,-0.399416632,-0.463402919,-0.501086645,0.332111694,-0.575464189,-0.11931662,0.58116458,0.488748667,0.490732055,0.037975106,-0.391015753,-0.711528819,-0.142661479,-0.637928004,-0.550335607,0.134869734,-0.05469208,-0.255693066,0.110384888,0.011792658,-0.241341726,0.199890031,-0.167003759,-0.403303761,2.135425088,2.669444646,-0.019853504,-0.276604198,-0.406976162,-1.037086196,-1.046282679,-0.906583489,0.254396007,-0.626637577,-0.774330738,-1.086632126,-0.406490406,-0.992716769,-0.490202402,-1.234265095,-0.106305981,0.302663949,-1.163667835,0.475292218,-0.384078333,-1.087869075,0.717212782,0.228162223,0.000932593,0.271808633,-0.218253648,-0.039649157,-0.725288798,-0.016111325,-0.02485218,0.446879223,-0.123208767,1.010087971,0.000193724,0.008714976,-0.694622,-0.062233675,0.026258536,-0.431151142,-0.002407724,-0.06240705,-0.000101022,0.089320382,-0.768201749,-1.082438477,2.306040517,1.575670816,-1.200696701,-0.552987003,1.846983803,0.794014113,-0.670793522,0.439814291,-0.594590671,0.255548483,-0.99790466,-0.713565857
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6533,-0.195651593,-0.005551681,-0.06906847,-0.008717098,-0.021121848,0.137861533,0.056804794,-0.062987379,-0.145942862,-0.128717143,0.195148141,-0.716619871,0.031925914,-0.182533132,-0.263408074,-0.924205638,-0.2514438,-0.337444354,-0.214523436,0.469174561,-0.10292064,-0.145800403,0.406010502,-0.466872365,0.843640192,0.100071246,-0.952200936,-0.024191316,-0.03437744,-0.043442014,-0.314277573,-0.00843579,-0.071176793,0.114357776,-0.021346139,-0.104109251,-0.126727014,0.025058701,0.047389532,0.439617872,0.177338677,-0.284769879,-0.069467059,0.037611948,-0.358939528,-0.309433901,-0.122799924,-0.107296908,0.236174772,0.123622431,0.029540638,0.051364371,0.126420504,0.081919222,0.144139524,-0.234390155,0.149333203,0.348755561,0.344487127,0.303398452,0.465247102,0.322740234,0.314072658,0.354889336,-0.295878645,0.817981043,1.591785786,0.309693397,-0.284422654,-0.362213974,-0.544314765,-0.195835416,-0.340334012,-0.004733192,-0.23524098,-0.199996654,0.025201107,-0.332814193,-1.157930938,-0.453023057,-1.135726113,-0.056363451,-0.057336935,0.259242808,0.094062704,-0.067868763,-0.585479266,-0.466935846,0.038878225,-0.032444435,-0.063967403,0.027947617,-0.046483334,-0.073001269,-0.047374752,-0.011705666,0.130993351,-0.060419468,1.478835615,0.000230327,0.000330188,0.107475039,-0.080646446,-0.00804142,-0.027909334,-0.000322887,0.035494681,-1.97E-05,0.075629344,-0.145012762,-0.074477174,1.364868602,0.358007433,-0.041801052,-0.494307735,0.745410675,0.272934695,0.046295432,-0.937878588,-0.005537557,0.461835621,-0.360794984,-0.442758518
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_unclassified_SGB15234|t__SGB15234,0.099705073,-0.005458009,-0.099237789,0.005726278,-0.119210796,0.023024108,-0.480112668,-0.162184543,-0.317767056,0.270206054,0.032705997,-0.435851412,-0.142123046,0.605763513,-0.218903391,0.120858653,-0.337596505,-0.875068773,-1.06448242,-0.721257259,-0.22476832,-0.66004232,-0.661359714,-0.746409304,0.248312449,0.097514233,0.284943756,0.00301112,0.025545645,0.128131178,-0.319560536,0.346086702,-0.037038668,0.019519396,0.087934415,0.088309408,-0.50315892,-0.351058189,-0.053734511,-0.565681403,-0.195513989,-0.053339338,-0.030891903,-0.469847197,-0.146926521,-0.390090814,-0.656932641,0.165005462,-0.036102366,-0.039814579,-0.125577489,-1.511520822,0.268998841,-0.061097631,0.379612684,0.507784392,-0.17221221,0.011401774,-0.219314611,-0.079753128,0.316404368,-0.122362652,0.036672579,0.15719852,-0.369819195,0.506260375,-1.09695068,-0.28080003,0.544083904,0.316253178,-0.130695716,0.05965969,0.048610821,0.046046526,-0.136258467,0.204731577,-0.450510875,-0.077823768,0.215385525,0.389250399,-0.571449567,-0.024318874,0.084457503,-1.172018531,-0.527584639,0.216955177,0.480178705,0.288798056,0.129959552,0.074592705,-0.180443627,0.09953898,0.0304258,0.364469342,0.047751429,0.017750806,0.393686667,0.085832054,-0.633568535,-0.000402842,0.00322613,-0.119878077,-0.217836587,0.031519526,0.127910459,-0.000322821,-0.17400238,-2.23E-05,-0.031677217,-0.077891498,-0.126217611,0.040742354,0.323959122,0.191370936,-0.458305541,-0.170067793,0.072410456,-0.02593008,0.599686968,-0.057966223,0.095970033,0.161898896,-0.645029754
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB9602|s__GGB9602_SGB15031|t__SGB15031,0.069277594,-0.003144942,-0.11694814,-0.001613765,-0.044024817,0.054342234,-0.056254453,-0.217693287,-0.377384018,0.495113636,0.150882796,-0.289113261,-0.185899617,0.477968246,-0.189239563,0.334645924,-0.269994089,-0.588829269,-1.095629011,0.237769731,-0.300591312,-0.748907285,-0.827089775,-0.263155779,0.923088528,0.328364318,0.548392685,-0.074033707,-0.031548987,0.015567339,-0.308044051,-0.003655832,-0.055002591,0.020397942,0.085102883,0.369104076,0.263267026,-0.400299172,-0.139501699,-0.023273515,0.022479606,-0.027617139,-0.401612645,-0.423478421,0.270374469,-0.230697923,-0.434973498,0.181882029,0.08714088,-0.020270206,-0.112632679,-0.784772762,0.20452846,-0.210380369,0.511574756,0.108377332,-0.269311231,-0.258106334,-0.20134335,-0.162625191,0.097491517,0.041719293,0.109149414,-0.040330888,-0.288272728,0.235407722,-1.312762654,-0.455009702,0.40207922,-0.192770377,-0.531581179,-0.487724945,-0.083316447,-0.148324174,-0.155749009,0.028086647,-0.560263185,0.198723234,-0.138051615,0.094844662,-0.441904621,-0.063627574,0.138402915,-0.852524472,-0.317276627,0.101110667,0.203259012,0.196525795,0.170440504,0.05062993,-0.463017611,0.115151233,0.002820018,0.263086376,0.033573256,0.012634526,0.390353523,0.006948932,1.483376459,0.000261184,-0.001049735,0.004400279,-0.085538861,0.005992887,0.187694503,-0.000458244,-0.230788524,-3.77E-05,0.026182682,-0.115626652,-0.126152223,0.390407177,0.310075636,0.095357681,-0.798815947,0.669284486,-0.014178714,-0.180847729,-0.545149066,-0.109386496,-0.088038604,-0.461907686,0.185135125
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__GGB4584|s__GGB4584_SGB6338|t__SGB6338,-0.250905181,-0.015798364,-0.079676548,-0.008780711,0.10167991,0.20698564,-1.076940696,-0.811591753,-0.716107627,-0.907386896,-0.047577511,0.131351621,-0.114808447,-1.086964901,-0.541511516,-1.24699605,-0.873119115,-0.803716837,-1.065042382,-0.77519105,-0.569768274,-1.590288616,-0.325232489,-0.725582552,-0.265835656,-0.21964286,-0.683615362,-0.190655337,-0.037234771,-0.172755751,0.146879548,0.611853544,-0.175193938,-0.421847201,-0.198399791,-0.425360114,-0.406353135,-0.396546033,-0.098546034,-0.39924181,-1.324496584,-0.243540199,-0.290039602,-0.212090038,0.119752409,-0.46345395,-0.212607865,-0.944175959,0.045383609,-0.082816397,-0.337470832,-0.74389714,-0.438940502,-0.289571962,-0.187186368,0.037791829,0.346060105,-0.031331985,-0.036505802,0.187719239,-0.052606937,-0.074414798,0.059443866,-0.070607434,-0.053746553,0.749855283,2.46547795,0.102799864,-0.407118661,-0.193489831,-0.872683123,-0.785970103,-0.510814666,0.461975072,-0.603810935,-0.319109842,-0.504865629,-0.220187226,-1.306803675,-0.483788717,-0.328671481,-0.135235799,0.20061371,0.444124651,0.22409894,0.058841752,-0.866886618,-0.627712945,0.024382945,-0.006750283,0.445706028,0.036756035,-0.002157707,0.000479115,-0.018050049,-0.006630771,-0.131449349,0.031883481,3.333402509,-0.000316274,0.010954812,-0.406955723,-0.312951186,-0.034363431,0.105032389,-0.001953384,-0.201895962,-6.07E-05,0.016996326,-0.368035883,-0.557320645,1.413692421,0.807160629,-1.197198992,-1.087637108,1.186336501,0.253671389,-0.269006095,-1.173112928,-0.073366162,0.268712557,-0.952401817,0.153356936
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae|g__GGB1250|s__GGB1250_SGB1672|t__SGB1672_group,0.013243311,-0.014034106,-0.049971364,-0.013003833,0.168660279,-0.133772178,-0.052483228,-0.653607685,-0.983651044,-0.779934889,-0.152445085,0.66779976,0.129819392,1.521232672,-0.842975717,-0.198288957,-0.167748015,-0.791115841,-1.020864037,-0.171606771,-0.335729022,-0.871157211,0.851647662,-0.484510275,-1.511359221,-0.230307602,0.478743583,-0.091682427,-0.250691067,-0.197165647,-0.038675977,1.910738823,-0.023275651,0.799527746,-0.037439342,-0.533328521,-0.114796667,-0.600804551,-0.194392741,0.399949493,-0.532852319,0.19891629,0.061293905,-1.007417053,-0.247378462,-0.535281322,0.288312778,0.296424854,-0.082005834,0.381412137,0.085049164,0.346196975,-0.678900034,-0.737058271,-0.8914316,0.083135137,-0.099359558,0.15338079,-0.228258524,0.205116547,-0.394054404,-0.337832438,-0.012632767,0.002819761,-0.02678776,2.756285013,1.312293708,-0.218497161,-0.300823192,-0.994448415,-2.375297904,-1.085780759,-0.821666444,0.055483365,-1.897656733,-1.28572338,-0.60175245,-0.470163428,-1.674739015,-0.809370171,-1.362838184,-0.080661717,0.426580949,0.493376803,0.534872635,-0.793887145,-1.16823832,0.415464668,-0.008563599,-0.085297751,-0.680671304,-0.023303589,-0.102488461,-0.633349568,-0.02955104,-0.028681356,-0.219829856,-0.090999959,0.780427068,-6.33E-05,-0.006655666,-0.792785733,-0.462137338,0.045471131,-0.658491511,-0.004126478,-0.820805833,-0.000105341,0.215233113,-0.760502352,-0.917212694,2.391782976,1.338824497,-1.615737326,-1.133957522,1.810336358,0.47397014,-0.743296764,-0.535834804,-0.288188843,0.236527841,-0.92843731,-0.097393956
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacilli_unclassified|f__Bacilli_unclassified|g__Bacilli_unclassified|s__Bacilli_bacterium|t__SGB6430,-0.110716373,0.001191208,-0.056736675,-0.008487537,0.026866678,-0.056082893,0.140336848,-0.156702655,-0.303577887,-0.107458447,0.149837312,-1.176717794,0.096672088,-0.372455645,-0.116749832,-0.268893139,-0.533389294,-0.161679054,-0.629588149,0.570654603,0.060251813,-0.443807211,-0.484625957,0.864349169,-0.408658278,-0.062264235,-0.340742647,0.003009378,-0.023762806,-0.133139281,0.100334838,0.436059615,-0.112222902,-0.644024547,-0.111143356,0.136331973,-0.225103905,0.046531454,0.349834121,0.216526936,-0.035836583,0.227767724,0.232280092,-0.451062522,-0.243793339,-0.142765689,0.009920213,0.065684751,0.096637305,0.38589884,0.230532472,-0.21462107,0.261181376,0.096846526,-0.31077877,-0.030033479,0.158096939,-0.133095094,0.173970835,-0.134737317,-0.096026865,0.190722837,0.133132776,0.118946258,-0.059231272,-1.279843537,1.681588083,0.129431808,0.149188834,-0.331584433,-0.834474753,-0.124681173,-0.371136406,0.262880913,-0.267975069,-0.325971332,-0.246371936,-0.088252234,-1.384672073,-0.332538653,0.392597732,-0.121179208,0.181567831,-1.363486667,-0.574076383,0.337345692,-0.127150392,0.234000773,0.020308324,-0.016844413,0.373908256,-0.015636404,-0.050900167,-0.052776014,-0.052914923,-0.007706406,-0.11652387,-0.019135995,1.872360139,-0.000595734,0.012168503,-0.235084106,0.093657814,-0.007797462,-0.165405109,-0.001920915,0.17351247,3.55E-05,0.066972697,-0.242219306,-0.350200847,1.336881306,0.506347229,-0.384367093,-0.14354955,-0.091279241,0.094147341,-0.289443661,-0.195488772,-0.078632993,-0.240613732,0.066061606,0.240039475
k__Bacteria|p__Proteobacteria|c__CFGB1062|o__OFGB1062|f__FGB1062|g__GGB2734|s__GGB2734_SGB3677|t__SGB3677,-0.002038566,8.79E-05,-0.064109924,-0.004762031,0.147305008,0.199234499,-0.500671277,-0.403892192,-0.644390366,-0.722350679,-0.109936607,0.144294282,-0.020822236,-1.974803587,-2.010094705,-0.796744855,-0.160577672,-0.539658123,-1.908547834,-0.088096663,-0.491948893,-1.164896832,0.200738337,-1.011631676,1.059570858,0.02455635,-1.400240896,-0.086439603,-0.069157123,-0.245500634,-0.944199463,1.015719729,0.010162495,-0.143276528,-0.053208215,0.362814539,0.501125594,0.634496776,0.341277229,0.313342621,0.883451939,0.020344296,0.092339462,-1.001337592,0.315266236,0.130189141,0.30753343,0.373211287,0.254123252,0.101312561,-0.493352103,-0.88430408,0.146398203,-0.038079021,-0.859674383,-0.294557416,0.189002669,0.087926767,-0.052729051,0.240771266,0.669310796,0.554000426,0.564992792,0.342653829,-0.895314137,1.229529709,4.498084761,0.453979316,-0.208560157,-0.102360126,-1.726892958,-0.991189769,-0.78908463,0.30801747,-0.75197093,-1.280863931,-1.400109123,-1.045025636,-1.565823617,-0.771308156,-3.219289076,-0.116375929,0.327703921,0.071302742,0.269485036,-0.015943352,-1.261008321,-0.3891083,0.393352797,0.089390829,0.374601542,0.101191729,0.031015206,-0.169573277,-0.030402695,0.013383001,-0.121963765,0.054825782,-2.289136866,-0.001035482,-0.002320609,-0.509150884,0.11382297,-0.007474343,-0.344523445,-0.00139618,-0.218940934,-5.54E-05,0.224301989,-0.642364121,-0.930113076,0.502604143,1.175628345,-1.448987566,-1.476994175,0.999995728,0.858190825,-0.971788985,-2.175255685,-0.162734606,0.363832507,-1.372341781,0.46457033
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Rikenellaceae_unclassified|s__Rikenellaceae_bacterium|t__SGB2215,0.00848673,-0.02030426,-0.120111953,-0.009295411,0.046572704,0.081943753,0.171415771,-0.144607743,-0.224137487,0.566255169,0.37196801,-1.046387561,-0.117435983,-0.173105726,-1.390382113,-1.737730349,-0.603370184,-1.020368915,-0.987438853,-0.82396727,-0.289826138,-0.718739177,-0.229975874,-0.986714655,-2.108987713,-0.490439928,-1.775776474,-0.124096636,0.034366015,-0.064588148,0.219202194,1.171901967,-0.089224637,0.891326418,0.0797663,-0.12354852,-0.539986411,-0.335563287,-0.190426931,-0.159419977,0.341748527,-0.071189268,-0.282624917,-0.052659403,0.221443062,-0.200351439,-0.136260089,0.337596682,0.370675603,0.558272841,0.137410026,-0.059858456,-0.128846562,-0.42616098,-0.287495225,-0.550485929,0.028389118,0.21597199,0.34191454,0.301143948,0.286169504,0.156897125,0.403136828,0.254156696,-0.493550775,1.402176568,3.060490021,-0.38962775,-0.467217992,-0.633677,-0.825960222,-0.37690702,-0.816224064,0.168784478,-0.836819458,-0.878672559,-0.686320653,-0.745171039,-0.91945547,-0.687377797,-1.583268449,-0.135519653,0.143887589,0.68864122,-0.079893628,-0.486180052,-0.179522869,0.181685419,0.167350288,0.012815066,-0.099748916,0.25830483,-0.03262717,-0.119870148,-0.016781391,-0.000996467,0.872052966,-0.030905076,4.149404503,0.000116758,0.000210236,-0.082735933,-0.524800122,0.021303512,-0.471471879,-0.003226036,-0.186024596,-0.000120774,0.15924517,-0.704923428,-0.803350533,1.033612806,1.478312329,-1.885834997,-1.500839754,0.76862822,0.269914457,-0.761225114,-1.190917542,-0.370601179,-0.210659438,-0.626165418,-0.013316036
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB2021,-0.061812374,-0.024207041,-0.09695764,-0.00762767,-0.044707737,0.190902503,-0.017921126,-0.376276043,-0.441841299,0.642482207,0.23814571,0.83899082,-0.0111474,-1.036181027,-1.734885198,-0.586275634,-0.839848716,-0.957609432,-1.445868267,0.363384421,0.127240853,-0.594316109,1.800341881,-0.845010351,-2.286428414,-0.374628235,-0.849817739,-0.239080576,-0.088329305,-0.173414451,0.525792392,1.340985817,0.076799913,0.146566567,0.165011149,-0.27620661,-0.104523818,-1.440366754,-0.086286643,-0.119838188,0.15140935,0.190819252,-0.735996257,-0.403828517,-0.109000337,-0.423681731,-0.758898479,0.489315606,0.145035674,0.32089916,-0.114316571,-0.252311393,-0.860608352,-0.341165397,-0.543590225,-0.047979291,-0.0622358,-0.012640092,0.15780907,-0.089632358,0.352357195,-0.15208215,0.011330223,0.087849149,-0.741213454,1.528689289,3.360943064,0.233951305,-0.340149737,-0.593254444,-1.921019991,-0.986051921,-1.045242508,0.223307721,-1.254703414,-1.00149412,-0.96192665,-0.866953418,-1.494447252,-0.273071445,-1.877510614,-0.224717701,0.316776615,-0.178187464,0.10629632,-0.236252807,-1.076981589,-0.093260523,-0.085534883,-0.028457306,0.136132131,-0.002092535,-0.035194974,-0.633472497,-0.008055415,-0.009529803,-0.27686742,-0.066295955,3.296281285,0.000168973,0.01443506,-0.504496293,0.362459242,0.046128976,-0.61190683,-0.00364352,-1.013294168,-0.000123013,0.119825117,-0.753066821,-0.797952574,2.215917856,1.335953566,-1.636034442,-2.108890088,1.344902428,0.575904818,-0.536781155,-0.379214165,-0.50629347,0.189291943,-0.896162674,-0.262701969
